,name,key,datasetKey,publishingOrgKey,publishingCountry,protocol,basisOfRecord,taxonKey,speciesKey,scientificName,taxonRank,dateIdentified,decimalLongitude,decimalLatitude,year,month,day,eventDate,issues,modified,lastInterpreted,references,geodeticDatum,countryCode,country,verbatimEventDate,collectionCode,gbifID,institutionCode,datasetName,catalogNumber,recordedBy,eventTime,identifier,identificationID,locality,coordinateAccuracy,elevation,elevationAccuracy,depth,depthAccuracy,stateProvince,county,identifiedBy,continent,habitat,samplingProtocol,municipality,occurrenceRemarks
628,Zea mays,92811080,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.1739,48.2717,2002,9,16,2002-09-15T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.128+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811080,LI,NA,100056898,Hohla Michael,NA,NA,NA,"Mining, Bahnhof",NA,346,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
530,Zea mays,92811086,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.1767,48.2047,2003,8,11,2003-08-10T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.250+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811086,LI,NA,100069915,Hohla Michael,NA,NA,NA,"Moosbach, Schacha, ehemalige Schottergrube",NA,403,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
535,Zea mays,92811088,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.125,48.2689,2003,9,5,2003-09-04T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.311+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811088,LI,NA,100071972,Hohla Michael,NA,NA,NA,"St. Peter am Hart, Hundslau",NA,349,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
538,Zea mays,92811089,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,12.8764,48.1539,2003,9,10,2003-09-09T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.376+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811089,LI,NA,100072417,Hohla Michael,NA,NA,NA,"Hochburg/Ach, S GrÃ_nhilling, Ruderalstelle und KonglomeratwÃ_nde",NA,425,5,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
545,Zea mays,92811091,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.5408,48.3214,2003,9,23,2003-09-22T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.400+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811091,LI,NA,100074191,Hohla Michael,NA,NA,NA,"Lambrechten, Schottergrube Gupfing",NA,430,10,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
555,Zea mays,92811083,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.1608,48.0431,2003,9,24,2003-09-23T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.208+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811083,LI,NA,100064907,Hohla Michael,NA,NA,NA,"Jeging, E Schweiber, Schottergrube",NA,480,5,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
563,Zea mays,92811084,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.3294,48.1689,2003,10,11,2003-10-10T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.238+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811084,LI,NA,100065342,Hohla Michael,NA,NA,NA,"Mettmach, Aichet",NA,579,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
460,Zea mays,92811092,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,12.9678,48.1925,2004,8,4,2004-08-03T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.439+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811092,LI,NA,100094247,Hohla Michael,NA,NA,NA,"Schwand im Innkreis, zwischen Brunnthal und Reith, Ruderalstelle",NA,413,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
485,Zea mays,92811094,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.4278,48.2533,2004,9,11,2004-09-10T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.463+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811094,LI,NA,100095702,Hohla Michael,NA,NA,NA,"Untereitzing, Wald bei Edenbach",NA,450,10,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
480,Zea mays,92811095,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.2353,48.2475,2004,9,20,2004-09-19T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.514+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811095,LI,NA,100096273,Hohla Michael,NA,NA,NA,"Altheim, Am Anger",NA,357.5,2.5,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
473,Zea mays,92811098,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.4139,48.1892,2004,9,25,2004-09-24T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.586+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811098,LI,NA,100096991,Hohla Michael,NA,NA,NA,"Mehrnbach, Schottergrube bei Gigling",NA,530,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
471,Zea mays,92811097,857bce66-f762-11e1-a439-00145eb45e9a,2d6e0e40-2aee-11d8-aa2d-b8a03c50a862,AT,BIOCASE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,NA,13.1119,48.0953,2004,9,29,2004-09-28T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-04T23:23:30.555+0000,NA,WGS84,AT,Austria,NA,Biologiezentrum Linz,92811097,LI,NA,100096516,Hohla Michael,NA,NA,NA,"Pischelsdorf am Engelbach, Wagenham",NA,443,NA,NA,NA,NA,NA,Hohla Michael,NA,NA,NA,NA,NA
1726,Zea mays,902660977,740df67d-5663-41a2-9d12-33ec33876c47,2498d55c-dcd2-4caf-abb7-14f2ffe05c37,NL,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,4.66406,51.434,1980,7,9,1980-07-08T22:00:00.000+0000,"COORDINATE_ROUNDED,COORDINATE_REPROJECTION_SUSPICIOUS,COUNTRY_DERIVED_FROM_COORDINATES",2014-05-06T22:00:00.000+0000,2014-06-05T20:29:14.129+0000,NA,WGS84,BE,Belgium,NA,NA,902660977,WUR-Alterra,NA,F9DF8E43-1C5F-4B49-B8CB-E6FEF8CF0AEF/2313,NA,NA,F9DF8E43-1C5F-4B49-B8CB-E6FEF8CF0AEF/2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinochloo-Setarietum inops,http://telmee.nl/codes/countmethods/braun-blanquet_(bds),NA,Plot no: 170016; 
1725,Zea mays,902665350,740df67d-5663-41a2-9d12-33ec33876c47,2498d55c-dcd2-4caf-abb7-14f2ffe05c37,NL,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,4.8047,51.42292,1980,7,16,1980-07-15T22:00:00.000+0000,"COORDINATE_ROUNDED,COORDINATE_REPROJECTION_SUSPICIOUS,COUNTRY_DERIVED_FROM_COORDINATES",2014-05-06T22:00:00.000+0000,2014-06-05T20:29:17.258+0000,NA,WGS84,BE,Belgium,NA,NA,902665350,WUR-Alterra,NA,1DBBE8C7-34B3-434C-95EE-3659F4B29F3A/2313,NA,NA,1DBBE8C7-34B3-434C-95EE-3659F4B29F3A/2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinochloo-Setarietum inops,http://telmee.nl/codes/countmethods/braun-blanquet_(bds),NA,Plot no: 170369; 
1727,Zea mays,902665240,740df67d-5663-41a2-9d12-33ec33876c47,2498d55c-dcd2-4caf-abb7-14f2ffe05c37,NL,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,4.77313,51.42932,1980,7,16,1980-07-15T22:00:00.000+0000,"COORDINATE_ROUNDED,COORDINATE_REPROJECTION_SUSPICIOUS,COUNTRY_DERIVED_FROM_COORDINATES",2014-05-06T22:00:00.000+0000,2014-06-05T20:29:17.333+0000,NA,WGS84,BE,Belgium,NA,NA,902665240,WUR-Alterra,NA,CC734FF6-0747-4CDF-B79E-FE3FC2F9A3F9/2313,NA,NA,CC734FF6-0747-4CDF-B79E-FE3FC2F9A3F9/2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinochloo-Setarietum inops,http://telmee.nl/codes/countmethods/braun-blanquet_(bds),NA,Plot no: 170365; 
1257,Zea mays,904110498,740df67d-5663-41a2-9d12-33ec33876c47,2498d55c-dcd2-4caf-abb7-14f2ffe05c37,NL,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,5.77955,51.07139,1992,6,17,1992-06-16T22:00:00.000+0000,"COORDINATE_ROUNDED,COORDINATE_REPROJECTION_SUSPICIOUS,COUNTRY_DERIVED_FROM_COORDINATES",2014-05-06T22:00:00.000+0000,2014-06-05T20:28:10.152+0000,NA,WGS84,BE,Belgium,NA,NA,904110498,WUR-Alterra,NA,B4BE6EA1-7857-42B6-A976-62D98F3A0E42/2313,NA,NA,B4BE6EA1-7857-42B6-A976-62D98F3A0E42/2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinochloo-Setarietum inops,http://telmee.nl/codes/countmethods/londo_complete,NA,Plot no: 401478; Vissersweert /vlgnr=1901/ Orig.num.=916
1244,Zea mays,904119278,740df67d-5663-41a2-9d12-33ec33876c47,2498d55c-dcd2-4caf-abb7-14f2ffe05c37,NL,DWC_ARCHIVE,HUMAN_OBSERVATION,5290052,5290052,Zea mays L.,SPECIES,NA,5.77689,50.75679,1993,7,28,1993-07-27T22:00:00.000+0000,"COORDINATE_ROUNDED,COORDINATE_REPROJECTION_SUSPICIOUS,COUNTRY_DERIVED_FROM_COORDINATES",2014-05-06T22:00:00.000+0000,2014-06-05T20:28:15.894+0000,NA,WGS84,BE,Belgium,NA,NA,904119278,WUR-Alterra,NA,FD91BB9B-7F9F-4CE7-9601-30C7A4DEB2EE/2313,NA,NA,FD91BB9B-7F9F-4CE7-9601-30C7A4DEB2EE/2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinochloo-Setarietum inops,http://telmee.nl/codes/countmethods/londo_complete,NA,Plot no: 402027; Noorbeek-Mheer /vlgnr=151/ Orig.num.=1465
2677,Zea mays,727472354,861e6afe-f762-11e1-a439-00145eb45e9a,485ff490-e3b7-11db-9acc-b8a03c50a862,US,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,1928-12-31T23:00:00.000+0000,NA,NA,1929,9,16,1929-09-15T23:00:00.000+0000,none,NA,2014-06-16T15:05:13.130+0000,NA,NA,BZ,Belize,NA,A,727472354,Harvard University,NA,barcode-00247748,H. C. Sampson,NA,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d00417c0-42a0-463e-8506-664e41e90e27,NA,"Cobs from Corazal, Cult. outside at Kew in Lower Nursery.",NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,NA,NA,NA,NA
956,Zea mays,250685266,7b33b040-f762-11e1-a439-00145eb45e9a,396d5f30-dea9-11db-8ab4-b8a03c50a862,NL,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,1.98333,7.96667,1998,7,17,1998-07-16T22:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-05T03:23:09.920+0000,NA,WGS84,BJ,Benin,NA,L,250685266,L,NA,252010,"AkoÃ¨gninou, A",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,Zea mays,883346505,0eac2479-e5d8-4e9d-bc7d-9dc689c159d5,b2db85d5-c5fe-4125-9e36-590a5f651829,BJ,DWC_ARCHIVE,UNKNOWN,5290052,5290052,Zea mays L.,SPECIES,1752-12-31T23:00:00.000+0000,1.9666,7.9333,2013,8,17,2013-08-16T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T19:01:25.164+0000,NA,WGS84,BJ,Benin,NA,UAC,883346505,Laboratoire des Sciences ForestiÃ¨res (LSF/UAC),NA,2486,NA,NA,2486,NA,"""AttakÃ¨, Savalou""",NA,NA,NA,NA,NA,Zou,NA,AkoÃ¨gninou 1474,AFRICA,Champs de culture.,Ehaustive expploration,Savalou,NA
1828,Zea mays,923951030,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-64.42383,-16.76247,1976,1,1,1975-12-31T23:00:00.000+0000,none,NA,2014-07-09T12:49:28.930+0000,NA,WGS84,BO,"Bolivia, Plurinational State of",NA,NA,923951030,NLD037,CGN accessions passport data,CGN12879,NA,NA,CGN12879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,Zea mays,924566672,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-64.42383,-16.76247,1976,1,1,1975-12-31T23:00:00.000+0000,none,NA,2014-07-15T13:04:16.630+0000,NA,WGS84,BO,"Bolivia, Plurinational State of",NA,NA,924566672,NLD037,CGN accessions passport data,CGN12879,NA,NA,http://purl.org/cgngenis/accenumb/CGN12879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,Zea mays,217374629,7133ff0a-f762-11e1-a439-00145eb45e9a,ae447c50-b8a8-11d8-92a4-b8a03c50a862,US,DIGIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-67.5,-14.5,1989,10,3,1989-10-02T23:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T02:51:21.233+0000,NA,WGS84,BO,"Bolivia, Plurinational State of",NA,Herbarium,217374629,NY,NA,44119,D. E. Williams,NA,NA,NA,"Carmen Florida, RÃ_o Beni, 7km upstream from Rurrenabaque, Tacana Indian village",NA,320,0,NA,NA,El Beni,BalliviÃ¡n,NA,SOUTH_AMERICA,NA,NA,NA,NA
1235,Zea mays,666259287,90c853e6-56bd-480b-8e8f-6285c3f8d42b,7b8aff00-a9f8-11d8-944b-b8a03c50a862,US,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-61.5,-17.5,1993,2,22,1993-02-21T23:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T11:56:54.543+0000,NA,WGS84,BO,"Bolivia, Plurinational State of",NA,Botany,666259287,F,NA,2171680,I. G. Vargas C.,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santa Cruz,NA,NA,SOUTH_AMERICA,NA,NA,NA,NA
2331,Zea mays,47609317,97d89f80-f762-11e1-a439-00145eb45e9a,3b5161b7-9831-4444-9822-a60df4df107d,FR,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,1974-12-31T23:00:00.000+0000,-52.8683,2.2422,1975,1,1,1974-12-31T23:00:00.000+0000,"GEODETIC_DATUM_ASSUMED_WGS84,COUNTRY_DERIVED_FROM_COORDINATES",NA,2014-06-04T22:15:00.943+0000,NA,WGS84,BR,Brazil,NA,Herbier de la Guyane,47609317,CAY,NA,43611,Haxaire C.,NA,NA,NA,"Village Wayampi de Trois-Sauts, Bassin de l'Oyapock",NA,NA,NA,NA,NA,NA,NA,Haxaire C.,NA,NA,NA,NA,NA
1747,Zea mays,812971688,4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,BR,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,1980-10-25T23:00:00.000+0000,NA,NA,1980,10,26,1980-10-25T23:00:00.000+0000,none,NA,2014-07-16T00:05:53.683+0000,NA,NA,BR,Brazil,NA,RB,812971688,JBRJ,NA,626873,"Carauta, J.P.P.",NA,urn:catalog:JBRJ:RB:626873,NA,"PÃ£o de AÃ§Ãºcar, na base, caminho para o PÃ£ozinho.",NA,NA,NA,NA,NA,Rio de Janeiro,NA,P. L. Viana,NA,NA,NA,NA,NA
1442,Zea mays,217374655,7133ff0a-f762-11e1-a439-00145eb45e9a,ae447c50-b8a8-11d8-92a4-b8a03c50a862,US,DIGIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-52.5,-4.8,1985,11,6,1985-11-05T23:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T02:51:20.183+0000,NA,WGS84,BR,Brazil,NA,Herbarium,217374655,NY,NA,196807,W. L. BalÃ©e,NA,NA,NA,"IgarapÃ© Ipixuna, affulent of Rio Xingu; 5km S of settlement, ArawetÃ© Indian Reserve",NA,NA,NA,NA,NA,ParÃ¡,Altamira,NA,SOUTH_AMERICA,NA,NA,NA,NA
1378,Zea mays,217374692,7133ff0a-f762-11e1-a439-00145eb45e9a,ae447c50-b8a8-11d8-92a4-b8a03c50a862,US,DIGIR,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-46.1,-3.1,1987,6,30,1987-06-29T22:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T02:51:20.515+0000,NA,WGS84,BR,Brazil,NA,Herbarium,217374692,NY,NA,196806,W. L. BalÃ©e,NA,NA,NA,"P.I. GuajÃ¡,Rio TuriaÃ§u. GuajÃ¡ Indians",NA,NA,NA,NA,NA,MaranhÃ£o,MonÃ§ao,NA,SOUTH_AMERICA,NA,NA,NA,NA
1318,Zea mays,812714853,4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,BR,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,1990-01-21T23:00:00.000+0000,NA,NA,1990,1,22,1990-01-21T23:00:00.000+0000,none,NA,2014-07-16T00:02:07.446+0000,NA,NA,BR,Brazil,NA,RB,812714853,JBRJ,NA,626877,"Schwacke, P.",NA,urn:catalog:JBRJ:RB:626877,NA,.,NA,NA,NA,NA,NA,Santa Catarina,NA,NA,NA,NA,NA,Joinville,NA
456,Zea mays,813208463,4300f8d5-1ae5-49e5-a101-63894b005868,838537fc-4aeb-4980-8b58-97fbdcd1d91a,BR,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,2004-08-24T22:00:00.000+0000,NA,NA,2004,8,25,2004-08-24T22:00:00.000+0000,none,NA,2014-06-05T16:11:50.805+0000,NA,NA,BR,Brazil,NA,RB,813208463,JBRJ,NA,545844,V.Maioli,NA,urn:catalog:JBRJ:RB:545844,NA,Feira Livre.,NA,NA,NA,NA,NA,Rio de Janeiro,NA,NA,NA,NA,NA,Rio de Janeiro,NA
2156,Zea mays,250685302,7b33b040-f762-11e1-a439-00145eb45e9a,396d5f30-dea9-11db-8ab4-b8a03c50a862,NL,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.27,3.52,1976,10,1,1976-09-30T23:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T03:23:10.537+0000,NA,WGS84,CM,Cameroon,NA,L,250685302,L,NA,489961,"Westphal, E",NA,NA,NA,Nkolbison,NA,NA,NA,NA,NA,NA,NA,"Westphal, E.",NA,NA,NA,NA,NA
2157,Zea mays,250685303,7b33b040-f762-11e1-a439-00145eb45e9a,396d5f30-dea9-11db-8ab4-b8a03c50a862,NL,BIOCASE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,11.27,3.52,1976,12,11,1976-12-10T23:00:00.000+0000,GEODETIC_DATUM_ASSUMED_WGS84,NA,2014-06-05T03:23:10.122+0000,NA,WGS84,CM,Cameroon,NA,L,250685303,L,NA,490284,"Westphal, E",NA,NA,NA,Nkolbison,NA,NA,NA,NA,NA,NA,NA,"Westphal, E.",NA,NA,NA,NA,NA
2732,Zea mays,923935412,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-90.52734,62.83509,1900,1,1,1899-12-31T23:00:00.000+0000,none,NA,2014-07-09T12:48:46.210+0000,NA,WGS84,CA,Canada,NA,NA,923935412,NLD037,CGN accessions passport data,CGN07576,NA,NA,CGN07576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734,Zea mays,924562019,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-90.52734,62.83509,1900,1,1,1899-12-31T23:00:00.000+0000,none,NA,2014-07-15T13:04:10.712+0000,NA,WGS84,CA,Canada,NA,NA,924562019,NLD037,CGN accessions passport data,CGN07576,NA,NA,http://purl.org/cgngenis/accenumb/CGN07576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,Zea mays,923935432,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-90.52734,62.83509,1900,1,1,1899-12-31T23:00:00.000+0000,none,NA,2014-07-09T12:48:46.599+0000,NA,WGS84,CA,Canada,NA,NA,923935432,NLD037,CGN accessions passport data,CGN07577,NA,NA,CGN07577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2739,Zea mays,924562002,85796928-f762-11e1-a439-00145eb45e9a,efc2ae40-9880-11da-89b4-b8a03c50a862,NL,DWC_ARCHIVE,LIVING_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-90.52734,62.83509,1900,1,1,1899-12-31T23:00:00.000+0000,none,NA,2014-07-15T13:04:10.893+0000,NA,WGS84,CA,Canada,NA,NA,924562002,NLD037,CGN accessions passport data,CGN07577,NA,NA,http://purl.org/cgngenis/accenumb/CGN07577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2466,Zea mays,465886164,e8a25a42-f125-476c-8554-3ec21cd51a84,6491ad8c-8e49-4bd4-a089-0ddb3bbe0890,CA,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-72.21336,47.36622,1965,9,15,1965-09-14T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_INVALID,GEODETIC_DATUM_ASSUMED_WGS84",2011-07-03T22:00:00.000+0000,2014-06-17T18:57:40.657+0000,http://procyon.acadiau.ca/ecsmith/cgi-bin/specimen.cgi?31121,WGS84,CA,Canada,NA,ACAD,465886164,Acadia University,E. C. Smith Herbarium (ACAD),ECS025620,"Boivin, B",NA,31121,NA,Saint Hilaire,NA,NA,NA,NA,NA,Quebec,NA,NA,NORTH_AMERICA,NA,NA,NA,NA
2412,Zea mays,668791752,2fd02649-fc08-4957-9ac5-2830e072c097,b52e9a80-8cb7-4d37-9324-46032fd69237,CA,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-71.20194,46.80917,1969,9,25,1969-09-24T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-20T14:06:10.703+0000,NA,WGS84,CA,Canada,25 septembre 1969,QFA,668791752,UniversitÃ© Laval,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,QFA0099941,"Rousseau, Camille",NA,QFA0099941,NA,"Sillery, CtÃ© de QuÃ©bec.",NA,NA,NA,NA,NA,QuÃ©bec,NA,"Rousseau, C.",NA,"Sur du schiste de Sillery, falaise le long du Cap Diamant.",NA,NA,NA
2386,Zea mays,668791753,2fd02649-fc08-4957-9ac5-2830e072c097,b52e9a80-8cb7-4d37-9324-46032fd69237,CA,DWC_ARCHIVE,PRESERVED_SPECIMEN,5290052,5290052,Zea mays L.,SPECIES,NA,-71.32722,46.74778,1971,8,24,1971-08-23T23:00:00.000+0000,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84",NA,2014-06-20T14:06:10.554+0000,NA,WGS84,CA,Canada,24 aoÃ»t 1971,QFA,668791753,UniversitÃ© Laval,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,QFA0119182,"Perras, Jean-Guy",NA,QFA0119182,NA,"Sainte-Foy, CtÃ© de QuÃ©bec.",NA,NA,NA,NA,NA,QuÃ©bec,NA,"Perras, Jean-Guy",NA,"ArriÃ¨re rive du fleuve Ã  proximitÃ© des chalets de Plage Jacques-Cartier (3/4 mille [1200 m] Ã  l'ouest du pont de QuÃ©bec), hors des terrains privÃ©s.",NA,NA,NA
