"","GBS.name..Sample.Flowcell.Lane.Well.","Additional.file.1.xlsx..Romay.et.al..2013.","Inbred.name","Source","Accession","Seed.lot","Notes","Seq","Inbred.Line","Breeding.program","Pop.structure","Year.Rel","P1A","P2A","eraA","GroupA","TypeA","SourceA","X","X.1","X.2","X.3","Ped_line"
"4772","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI638550","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2970,"N552","Nebraska","unclassified",2005,"NR_SSS","NR_SSS",0,0,"INBRED","0","",NA,NA,NA,""
"4773","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI638551","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1776,"DE3","Other","non-stiff stalk",0,"N11a","DKXL212",0,0,"INBRED","DKXL212:N11a-191-1-1-1-1-1-1-1","",NA,NA,NA,"H8431_1"
"4774","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI638552","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1777,"DE4","Other","non-stiff stalk",0,"N11a","DKXL212",0,0,"INBRED","DKXL212:N11a-365-1-1-2-1-1-1-1","",NA,NA,NA,"H93_1"
"4775","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI638553","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1779,"DE5","Other","stiff stalk",0,"DE_BSSS","0",0,0,"INBRED","DE(BSSS)C2-420-3-2-1-1-1-1-1","DE_BSSS=BSSS(R)C11",NA,NA,NA,"PHB97"
"4776","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI638594","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3732,"T175","Other","unclassified",2005,"T167","T173",0,0,"INBRED","T167/T173-F2-S7","",NA,NA,NA,""
"4777","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639037","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2093,"GEMS-0004","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4778","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639038","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2094,"GEMS-0005","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4779","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639039","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2095,"GEMS-0006","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4780","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639040","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2098,"GEMS-0009","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4781","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639041","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2099,"GEMS-0010","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4782","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639042","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2100,"GEMS-0011","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4783","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639044","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2101,"GEMS-0013","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4784","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639045","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2103,"GEMS-0015","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4785","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639046","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2105,"GEMS-0017","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4786","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639048","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2106,"GEMS-0019","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4787","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639049","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2107,"GEMS-0020","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4788","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639050","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2108,"GEMS-0021","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4789","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639052","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2109,"GEMS-0024","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4790","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639053","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2112,"GEMS-0028","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4791","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639055","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2113,"GEMS-0030","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4792","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639056","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2114,"GEMS-0031","GEM","unclassified",0,"0","0",0,0,"INBRED","0","",NA,NA,NA,""
"4793","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639111","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3296,"Oh605","Other","unclassified",0,"Oh605_1","W552",0,0,"INBRED","","",NA,NA,NA,""
"4794","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639497","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1965,"GEMN-0033","GEM","unclassified",0,"BR51403","N16",0,0,"INBRED"," ","",NA,NA,NA,""
"4795","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639498","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1968,"GEMN-0035","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4796","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639499","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1969,"GEMN-0036","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4797","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639500","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1970,"GEMN-0037","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4798","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639501","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1972,"GEMN-0039","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4799","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639502","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1973,"GEMN-0040","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4800","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639503","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1974,"GEMN-0041","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4801","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639504","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1975,"GEMN-0042","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4802","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639505","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",1976,"GEMN-0043","GEM","unclassified",0,"BR51403","N16",0,0,"0","0","",NA,NA,NA,""
"4803","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639685","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3802,"Tx204","Other","unclassified",2005,"AR01150","N0406",0,0,"INBRED","0","",NA,NA,NA,""
"4804","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639686","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3803,"Tx205","Other","unclassified",2005,"AR01151","N0407",0,0,"INBRED","0","",NA,NA,NA,""
"4805","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639919","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",2792,"MP717","Other","unclassified",2006,"Mp420","Tx601",0,0,"INBRED","0","",NA,NA,NA,""
"4806","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639925","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3938,"TZSTRI101","Nigeria","tropical",2006,"TZLCOMP1-W","TZLCOMP1-W",0,0,"INBRED","0","",NA,NA,NA,""
"4807","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639926","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3939,"TZSTRI102","Nigeria","tropical",2006,"TZLCOMP1-W","TZLCOMP1-W",0,0,"INBRED","0","",NA,NA,NA,""
"4808","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639927","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3940,"TZSTRI103","Nigeria","tropical",2006,"TZLCOMP1-W","TZLCOMP1-W",0,0,"INBRED","0","",NA,NA,NA,""
"4809","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639928","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3941,"TZSTRI104","Nigeria","tropical",2006,"ZdiploBC4","ZdiploBC4",0,0,"INBRED","0","",NA,NA,NA,""
"4810","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639929","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3942,"TZSTRI105","Nigeria","tropical",2006,"ZdiploBC4","ZdiploBC4",0,0,"INBRED","0","",NA,NA,NA,""
"4811","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639930","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3943,"TZSTRI106","Nigeria","tropical",2006,"ZdiploBC4","ZdiploBC4",0,0,"INBRED","0","",NA,NA,NA,""
"4812","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639931","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3944,"TZSTRI107","Nigeria","tropical",2006,"ZdiploBC4","ZdiploBC4",0,0,"INBRED","0","",NA,NA,NA,""
"4813","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639932","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3945,"TZSTRI108","Nigeria","tropical",2006,"ZdiploBC4","ZdiploBC4",0,0,"INBRED","0","",NA,NA,NA,""
"4814","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639933","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3946,"TZSTRI109","Nigeria","tropical",2006,"ACR97SYN_Y","ACR97SYN_Y",0,0,"INBRED","ACR97SYN-Y-S1‰ÛÒ79-B-B-B","",NA,NA,NA,""
"4815","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639934","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3947,"TZSTRI110","Nigeria","tropical",2006,"ACR97SYN_Y","ACR97SYN_Y",0,0,"INBRED","ACR97SYN-Y-S1‰ÛÒ24-B-B-B","",NA,NA,NA,""
"4816","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639935","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3948,"TZSTRI111","Nigeria","tropical",2006,"STR _SYN-W","STR_SYN-Y",0,0,"INBRED","0","",NA,NA,NA,""
"4817","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639936","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3949,"TZSTRI112","Nigeria","tropical",2006,"TZE_COMP5","TZE_COMP5",0,0,"INBRED","0","",NA,NA,NA,""
"4818","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639937","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3950,"TZSTRI113","Nigeria","tropical",2006,"TZE_COMP5","TZE_COMP5",0,0,"INBRED","0","",NA,NA,NA,""
"4819","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639938","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3951,"TZSTRI114","Nigeria","tropical",2006,"TZE_COMP5","TZE_COMP5",0,0,"INBRED","0","",NA,NA,NA,""
"4820","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639939","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3952,"TZSTRI115","Nigeria","tropical",2006,"TZE_COMP5","TZE_COMP5",0,0,"INBRED","0","",NA,NA,NA,""
"4821","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639940","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3953,"TZSTRI116","Nigeria","tropical",2006,"TZE_COMP5","TZE_COMP5",0,0,"INBRED","0","",NA,NA,NA,""
"4822","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639941","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3954,"TZSTRI117","Nigeria","tropical",2006,"TZE_COMP5","TZE_COMP5",0,0,"INBRED","0","",NA,NA,NA,""
"4823","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639942","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3955,"TZSTRI118","Nigeria","tropical",2006,"TZMI101","TZMI501",0,0,"INBRED","0","",NA,NA,NA,""
"4824","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639943","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3956,"TZSTRI119","Nigeria","tropical",2006,"TZMI101","TZMI501",0,0,"INBRED","0","",NA,NA,NA,""
"4825","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639944","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3957,"TZSTRI120","Nigeria","tropical",2006,"TZMI101","TZMI501",0,0,"INBRED","0","",NA,NA,NA,""
"4826","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639945","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3958,"TZSTRI121","Nigeria","tropical",2006,"TZMSR-W IPTT","0",0,0,"INBRED","0","",NA,NA,NA,""
"4827","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639946","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3959,"TZSTRI122","Nigeria","tropical",2006,"90301","87036",0,0,"INBRED","0","",NA,NA,NA,""
"4828","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639947","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3960,"TZSTRI123","Nigeria","tropical",2006,"87036","89274",0,0,"INBRED","0","",NA,NA,NA,""
"4829","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639948","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3961,"TZSTRI124","Nigeria","tropical",2006,"87036","89274",0,0,"INBRED","0","",NA,NA,NA,""
"4830","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639949","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3962,"TZSTRI125","Nigeria","tropical",2006,"SynB1","87036",0,0,"INBRED","0","",NA,NA,NA,""
"4831","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI639950","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3963,"TZSTRI126","Nigeria","tropical",2006,"88091","90156",0,0,"INBRED","I believe the frist parent should be 88091 not 8809 as published  ","",NA,NA,NA,""
"4832","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641061","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3876,"TZEI1","Nigeria","tropical",0,"TZE_WC0","TZE_WC0",0,0,"INBRED","0","",NA,NA,NA,""
"4833","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641062","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3884,"TZEI2","Nigeria","tropical",2006,"0","0",0,0,"INBRED","(TZE-W Pop 3 /1368) INB2","",NA,NA,NA,""
"4834","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641063","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3885,"TZEI3","Nigeria","tropical",2006,"0","0",0,0,"INBRED","(TZE-W Pop 3 /1368) INB4","",NA,NA,NA,""
"4835","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641064","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3886,"TZEI4","Nigeria","tropical",2006,"0","0",0,0,"INBRED","(TZE-W Pop 3 /1368) INB6","",NA,NA,NA,""
"4836","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641065","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3887,"TZEI5","Nigeria","tropical",2006,"0","0",0,0,"INBRED","(TZE-W Pop 3 /1368) INB9","",NA,NA,NA,""
"4837","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641066","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3888,"TZEI6","Nigeria","tropical",2006,"0","0",0,0,"INBRED","(TZE-W Pop 3 /1368) INB13","",NA,NA,NA,""
"4838","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641067","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3889,"TZEI7","Nigeria","tropical",2006,"0","0",0,0,"INBRED","WEC STR S7 INB 12","",NA,NA,NA,""
"4839","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641068","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3890,"TZEI8","Nigeria","tropical",2006,"0","0",0,0,"INBRED","TZE‰ÛÒY Pop C0 S6 INB62","",NA,NA,NA,""
"4840","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641069","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3891,"TZEI9","Nigeria","tropical",2006,"0","0",0,0,"INBRED","TZE‰ÛÒY Pop C0 INB66","",NA,NA,NA,""
"4841","PI659681:D0D0BACXX:3:B11","GEMS-0163","GEMS-0163","NCRPIS","PI641070","12073","Germplasm Enhancement of Maize (GEM) Project (www.public.iastate.edu/~usda-gem/Official_Documents/GEM_Germplasm_Releases.htm)",3877,"TZEI10","Nigeria","tropical",2006,"TZE_Y","TZE_Y",0,0,"INBRED","TZE‰ÛÒY Pop STR INB152","",NA,NA,NA,""
